1727,Horse Whisperer the (1998),Horse Whisperer the ,1998,Drama|Romance
1728,Winter Guest the (1997),Winter Guest the ,1997,Drama
1729,Jackie Brown (1997),Jackie Brown ,1997,Crime|Drama|Thriller
1730,Kundun (1997),Kundun ,1997,Drama
1731,Mr. Magoo (1997),Mr. Magoo ,1997,Comedy
1732,Big Lebowski the (1998),Big Lebowski the ,1998,Comedy|Crime
1733,Afterglow (1997),Afterglow ,1997,Drama|Romance
1734,My Life in Pink (Ma vie en rose) (1997),My Life in Pink ,1997,Comedy|Drama
1735,Great Expectations (1998),Great Expectations ,1998,Drama|Romance
1739,3 Ninjas: High Noon On Mega Mountain (1998),3 Ninjas: High Noon On Mega Mountain ,1998,Action|Children|Comedy
1744,Firestorm (1998),Firestorm ,1998,Action|Adventure|Thriller
1746,Senseless (1998),Senseless ,1998,Comedy
1747,Wag the Dog (1997),Wag the Dog ,1997,Comedy
1748,Dark City (1998),Dark City ,1998,Adventure|Film-Noir|Sci-Fi|Thriller
1750,Star Kid (1997),Star Kid ,1997,Adventure|Children|Fantasy|Sci-Fi
1752,Hard Rain (1998),Hard Rain ,1998,Action|Crime|Thriller
1753,Half Baked (1998),Half Baked ,1998,Comedy
1754,Fallen (1998),Fallen ,1998,Crime|Drama|Fantasy|Thriller
1755,Shooting Fish (1997),Shooting Fish ,1997,Comedy|Romance
1756,Prophecy II the (1998),Prophecy II the ,1998,Horror
1757,Fallen Angels (Duo luo tian shi) (1995),Fallen Angels ,1995,Drama|Romance
1759,Four Days in September (O Que É Isso Companheiro?) (1997),Four Days in September ,1997,Drama
1760,Spice World (1997),Spice World ,1997,Comedy
1762,Deep Rising (1998),Deep Rising ,1998,Action|Horror|Sci-Fi
1767,Music From Another Room (1998),Music From Another Room ,1998,Drama|Romance
1769,Replacement Killers the (1998),Replacement Killers the ,1998,Action|Crime|Thriller
1770,B. Monkey (1998),B. Monkey ,1998,Crime|Romance|Thriller
1771,Night Flier (1997),Night Flier ,1997,Horror
1772,Blues Brothers 2000 (1998),Blues Brothers 2000 ,1998,Action|Comedy|Musical
1777,Wedding Singer the (1998),Wedding Singer the ,1998,Comedy|Romance
1779,Sphere (1998),Sphere ,1998,Sci-Fi|Thriller
1783,Palmetto (1998),Palmetto ,1998,Crime|Drama|Mystery|Romance|Thriller
1784,As Good as It Gets (1997),As Good as It Gets ,1997,Comedy|Drama|Romance
1785,King of New York (1990),King of New York ,1990,Crime|Thriller
1788,Men with Guns (1997),Men with Guns ,1997,Action|Drama
1791,Twilight (1998),Twilight ,1998,Crime|Drama|Thriller
1792,U.S. Marshals (1998),U.S. Marshals ,1998,Action|Crime|Thriller
1794,Love and Death on Long Island (1997),Love and Death on Long Island ,1997,Comedy|Drama
1797,Everest (1998),Everest ,1998,Documentary|IMAX
1798,Hush (1998),Hush ,1998,Thriller
1799,Suicide Kings (1997),Suicide Kings ,1997,Comedy|Crime|Drama|Mystery|Thriller
1801,Man in the Iron Mask the (1998),Man in the Iron Mask the ,1998,Action|Adventure|Drama
1804,Newton Boys the (1998),Newton Boys the ,1998,Crime|Drama
1805,Wild Things (1998),Wild Things ,1998,Crime|Drama|Mystery|Thriller
1806,Paulie (1998),Paulie ,1998,Adventure|Children|Comedy
1809,Fireworks (Hana-bi) (1997),Fireworks ,1997,Crime|Drama
1810,Primary Colors (1998),Primary Colors ,1998,Comedy|Drama
1812,Wide Awake (1998),Wide Awake ,1998,Children|Comedy|Drama
1814,Price Above Rubies a (1998),Price Above Rubies a ,1998,Drama
1816,Two Girls and a Guy (1997),Two Girls and a Guy ,1997,Comedy|Drama
1821,Object of My Affection the (1998),Object of My Affection the ,1998,Comedy|Romance
1824,Homegrown (1998),Homegrown ,1998,Comedy|Thriller
1825,The Players Club (1998),The Players Club ,1998,Comedy|Drama
1826,Barney's Great Adventure (1998),Barney's Great Adventure ,1998,Adventure|Children
1827,Big One the (1997),Big One the ,1997,Comedy|Documentary
1829,Chinese Box (1997),Chinese Box ,1997,Drama|Romance
1831,Lost in Space (1998),Lost in Space ,1998,Action|Adventure|Sci-Fi
1833,Mercury Rising (1998),Mercury Rising ,1998,Action|Drama|Thriller
1834,Spanish Prisoner the (1997),Spanish Prisoner the ,1997,Crime|Drama|Mystery|Thriller
1835,City of Angels (1998),City of Angels ,1998,Drama|Fantasy|Romance
1836,Last Days of Disco the (1998),Last Days of Disco the ,1998,Comedy|Drama
1837,Odd Couple II the (1998),Odd Couple II the ,1998,Comedy
1839,My Giant (1998),My Giant ,1998,Comedy
1840,He Got Game (1998),He Got Game ,1998,Drama
1841,Gingerbread Man the (1998),Gingerbread Man the ,1998,Drama|Thriller
1844,Live Flesh (Carne trémula) (1997),Live Flesh ,1997,Drama|Romance
1845,Zero Effect (1998),Zero Effect ,1998,Comedy|Mystery|Thriller
1846,Nil By Mouth (1997),Nil By Mouth ,1997,Drama
1848,Borrowers the (1997),Borrowers the ,1997,Adventure|Children|Comedy|Fantasy
1854,Kissing a Fool (1998),Kissing a Fool ,1998,Comedy|Romance
1855,Krippendorf's Tribe (1998),Krippendorf's Tribe ,1998,Comedy
1856,Kurt & Courtney (1998),Kurt & Courtney ,1998,Documentary
1857,Real Blonde the (1997),Real Blonde the ,1997,Comedy
1858,Mr. Nice Guy (Yat goh ho yan) (1997),Mr. Nice Guy ,1997,Action|Comedy
1859,Taste of Cherry (Ta'm e guilass) (1997),Taste of Cherry ,1997,Drama
1860,Character (Karakter) (1997),Character ,1997,Drama
1862,Species II (1998),Species II ,1998,Horror|Sci-Fi
1863,Major League: Back to the Minors (1998),Major League: Back to the Minors ,1998,Comedy
1865,Wild Man Blues (1997),Wild Man Blues ,1997,Documentary
1866,Big Hit the (1998),Big Hit the ,1998,Action|Comedy|Crime
1867,Tarzan and the Lost City (1998),Tarzan and the Lost City ,1998,Action|Adventure
1869,Black Dog (1998),Black Dog ,1998,Action|Thriller
1870,Dancer Texas Pop. 81 (1998),Dancer Texas Pop. 81 ,1998,Comedy|Drama
1873,Misérables les (1998),Misérables les ,1998,Crime|Drama|Romance|War
1875,Clockwatchers (1997),Clockwatchers ,1997,Comedy
1876,Deep Impact (1998),Deep Impact ,1998,Drama|Sci-Fi|Thriller
1879,Hanging Garden the (1997),Hanging Garden the ,1997,Drama|Romance
1880,Lawn Dogs (1997),Lawn Dogs ,1997,Drama
1881,Quest for Camelot (1998),Quest for Camelot ,1998,Adventure|Animation|Children|Fantasy|Musical
1882,Godzilla (1998),Godzilla ,1998,Action|Sci-Fi|Thriller
1883,Bulworth (1998),Bulworth ,1998,Comedy|Drama|Romance
1884,Fear and Loathing in Las Vegas (1998),Fear and Loathing in Las Vegas ,1998,Adventure|Comedy|Drama
1885,Opposite of Sex the (1998),Opposite of Sex the ,1998,Comedy|Drama|Romance
1887,Almost Heroes (1998),Almost Heroes ,1998,Adventure|Comedy|Western
1888,Hope Floats (1998),Hope Floats ,1998,Comedy|Drama|Romance
1889,Insomnia (1997),Insomnia ,1997,Drama|Mystery|Thriller
1892,Perfect Murder a (1998),Perfect Murder a ,1998,Thriller
1893,Beyond Silence (Jenseits der Stille) (1996),Beyond Silence ,1996,Drama
1894,Six Days Seven Nights (1998),Six Days Seven Nights ,1998,Adventure|Comedy|Romance
1895,Can't Hardly Wait (1998),Can't Hardly Wait ,1998,Comedy|Drama|Romance
1896,Cousin Bette (1998),Cousin Bette ,1998,Comedy
1897,High Art (1998),High Art ,1998,Drama|Romance
1900,Children of Heaven the (Bacheha-Ye Aseman) (1997),Children of Heaven the ,1997,Comedy|Drama
1902,Dream for an Insomniac (1996),Dream for an Insomniac ,1996,Drama|Romance
1904,Henry Fool (1997),Henry Fool ,1997,Comedy|Drama
1906,Mr. Jealousy (1997),Mr. Jealousy ,1997,Comedy|Romance
1907,Mulan (1998),Mulan ,1998,Adventure|Animation|Children|Comedy|Drama|Musical|Romance
1909,X-Files: Fight the Future the (1998),X-Files: Fight the Future the ,1998,Action|Crime|Mystery|Sci-Fi|Thriller
1910,I Went Down (1997),I Went Down ,1997,Comedy|Crime|Drama
1911,Dr. Dolittle (1998),Dr. Dolittle ,1998,Comedy
1912,Out of Sight (1998),Out of Sight ,1998,Comedy|Crime|Drama|Romance|Thriller
1913,Picnic at Hanging Rock (1975),Picnic at Hanging Rock ,1975,Drama|Mystery
1914,Smoke Signals (1998),Smoke Signals ,1998,Comedy|Drama
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Buffalo '66 ,1998,Drama|Romance
1917,Armageddon (1998),Armageddon ,1998,Action|Romance|Sci-Fi|Thriller
1918,Lethal Weapon 4 (1998),Lethal Weapon 4 ,1998,Action|Comedy|Crime|Thriller
1919,Madeline (1998),Madeline ,1998,Children|Comedy
1920,Small Soldiers (1998),Small Soldiers ,1998,Animation|Children|Fantasy|War
1921,Pi (1998),Pi ,1998,Drama|Sci-Fi|Thriller
1922,Whatever (1998),Whatever ,1998,Drama
1923,There's Something About Mary (1998),There's Something About Mary ,1998,Comedy|Romance
1924,Plan 9 from Outer Space (1959),Plan 9 from Outer Space ,1959,Horror|Sci-Fi
1925,Wings (1927),Wings ,1927,Action|Drama|Romance|War
1927,All Quiet on the Western Front (1930),All Quiet on the Western Front ,1930,Action|Drama|War
1929,Grand Hotel (1932),Grand Hotel ,1932,Drama|Romance
1931,Mutiny on the Bounty (1935),Mutiny on the Bounty ,1935,Adventure|Drama
1932,Great Ziegfeld the (1936),Great Ziegfeld the ,1936,Drama|Musical
1933,Life of Emile Zola the (1937),Life of Emile Zola the ,1937,Drama
1934,You Can't Take It with You (1938),You Can't Take It with You ,1938,Comedy|Romance
1935,How Green Was My Valley (1941),How Green Was My Valley ,1941,Drama|Musical|Romance
1936,Mrs. Miniver (1942),Mrs. Miniver ,1942,Drama|War
1937,Going My Way (1944),Going My Way ,1944,Comedy|Drama|Musical
1938,Lost Weekend the (1945),Lost Weekend the ,1945,Drama
1939,Best Years of Our Lives the (1946),Best Years of Our Lives the ,1946,Drama|War
1940,Gentleman's Agreement (1947),Gentleman's Agreement ,1947,Drama
1941,Hamlet (1948),Hamlet ,1948,Drama
1942,All the King's Men (1949),All the King's Men ,1949,Drama
1943,Greatest Show on Earth the (1952),Greatest Show on Earth the ,1952,Drama
1944,From Here to Eternity (1953),From Here to Eternity ,1953,Drama|Romance|War
1945,On the Waterfront (1954),On the Waterfront ,1954,Crime|Drama
1946,Marty (1955),Marty ,1955,Drama|Romance
1947,West Side Story (1961),West Side Story ,1961,Drama|Musical|Romance
1948,Tom Jones (1963),Tom Jones ,1963,Adventure|Comedy|Romance
1949,Man for All Seasons a (1966),Man for All Seasons a ,1966,Drama
1950,In the Heat of the Night (1967),In the Heat of the Night ,1967,Drama|Mystery
1951,Oliver! (1968),Oliver! ,1968,Drama|Musical
1952,Midnight Cowboy (1969),Midnight Cowboy ,1969,Drama
1953,French Connection the (1971),French Connection the ,1971,Action|Crime|Thriller
1954,Rocky (1976),Rocky ,1976,Drama
1955,Kramer vs. Kramer (1979),Kramer vs. Kramer ,1979,Drama
1956,Ordinary People (1980),Ordinary People ,1980,Drama
1957,Chariots of Fire (1981),Chariots of Fire ,1981,Drama
1958,Terms of Endearment (1983),Terms of Endearment ,1983,Comedy|Drama
1959,Out of Africa (1985),Out of Africa ,1985,Drama|Romance
1960,Last Emperor the (1987),Last Emperor the ,1987,Drama
1961,Rain Man (1988),Rain Man ,1988,Drama
1962,Driving Miss Daisy (1989),Driving Miss Daisy ,1989,Drama
1963,Take the Money and Run (1969),Take the Money and Run ,1969,Comedy|Crime
1964,Klute (1971),Klute ,1971,Drama|Mystery
1965,Repo Man (1984),Repo Man ,1984,Comedy|Sci-Fi
1966,Metropolitan (1990),Metropolitan ,1990,Comedy
1967,Labyrinth (1986),Labyrinth ,1986,Adventure|Fantasy|Musical
1968,Breakfast Club the (1985),Breakfast Club the ,1985,Comedy|Drama
1969,Nightmare on Elm Street 2: Freddy's Revenge a (1985),Nightmare on Elm Street 2: Freddy's Revenge a ,1985,Horror
1970,Nightmare on Elm Street 3: Dream Warriors a (1987),Nightmare on Elm Street 3: Dream Warriors a ,1987,Horror|Thriller
1971,Nightmare on Elm Street 4: The Dream Master a (1988),Nightmare on Elm Street 4: The Dream Master a ,1988,Horror|Thriller
1972,Nightmare on Elm Street 5: The Dream Child a (1989),Nightmare on Elm Street 5: The Dream Child a ,1989,Horror
1973,Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead a) (1991),Freddy's Dead: The Final Nightmare ,1991,Horror
1974,Friday the 13th (1980),Friday the 13th ,1980,Horror|Mystery|Thriller
1975,Friday the 13th Part 2 (1981),Friday the 13th Part 2 ,1981,Horror
1976,Friday the 13th Part 3: 3D (1982),Friday the 13th Part 3: 3D ,1982,Horror
1977,Friday the 13th Part IV: The Final Chapter (1984),Friday the 13th Part IV: The Final Chapter ,1984,Horror
1978,Friday the 13th Part V: A New Beginning (1985),Friday the 13th Part V: A New Beginning ,1985,Horror
1979,Friday the 13th Part VI: Jason Lives (1986),Friday the 13th Part VI: Jason Lives ,1986,Horror
1980,Friday the 13th Part VII: The New Blood (1988),Friday the 13th Part VII: The New Blood ,1988,Horror
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Friday the 13th Part VIII: Jason Takes Manhattan ,1989,Horror
1982,Halloween (1978),Halloween ,1978,Horror
1983,Halloween II (1981),Halloween II ,1981,Horror
1984,Halloween III: Season of the Witch (1982),Halloween III: Season of the Witch ,1982,Horror
1985,Halloween 4: The Return of Michael Myers (1988),Halloween 4: The Return of Michael Myers ,1988,Horror
1986,Halloween 5: The Revenge of Michael Myers (1989),Halloween 5: The Revenge of Michael Myers ,1989,Horror
1987,Prom Night (1980),Prom Night ,1980,Horror
1988,Prom Night II (1987),Prom Night II ,1987,Horror|Thriller
1991,Child's Play (1988),Child's Play ,1988,Horror|Thriller
1992,Child's Play 2 (1990),Child's Play 2 ,1990,Horror|Thriller
1993,Child's Play 3 (1991),Child's Play 3 ,1991,Comedy|Horror|Thriller
1994,Poltergeist (1982),Poltergeist ,1982,Horror|Thriller
1995,Poltergeist II: The Other Side (1986),Poltergeist II: The Other Side ,1986,Horror|Thriller
1996,Poltergeist III (1988),Poltergeist III ,1988,Horror|Thriller
1997,Exorcist the (1973),Exorcist the ,1973,Horror|Mystery
1998,Exorcist II: The Heretic (1977),Exorcist II: The Heretic ,1977,Horror
1999,Exorcist III the (1990),Exorcist III the ,1990,Horror
2000,Lethal Weapon (1987),Lethal Weapon ,1987,Action|Comedy|Crime|Drama
2001,Lethal Weapon 2 (1989),Lethal Weapon 2 ,1989,Action|Comedy|Crime|Drama
2002,Lethal Weapon 3 (1992),Lethal Weapon 3 ,1992,Action|Comedy|Crime|Drama
2003,Gremlins (1984),Gremlins ,1984,Comedy|Horror
2004,Gremlins 2: The New Batch (1990),Gremlins 2: The New Batch ,1990,Comedy|Horror
2005,Goonies the (1985),Goonies the ,1985,Action|Adventure|Children|Comedy|Fantasy
2006,Mask of Zorro the (1998),Mask of Zorro the ,1998,Action|Comedy|Romance
2007,Polish Wedding (1998),Polish Wedding ,1998,Comedy
2009,Soylent Green (1973),Soylent Green ,1973,Drama|Mystery|Sci-Fi|Thriller
2010,Metropolis (1927),Metropolis ,1927,Drama|Sci-Fi
2011,Back to the Future Part II (1989),Back to the Future Part II ,1989,Adventure|Comedy|Sci-Fi
2012,Back to the Future Part III (1990),Back to the Future Part III ,1990,Adventure|Comedy|Sci-Fi|Western
2013,Poseidon Adventure the (1972),Poseidon Adventure the ,1972,Action|Adventure|Drama
2014,Freaky Friday (1977),Freaky Friday ,1977,Children|Comedy|Fantasy
2015,Absent-Minded Professor the (1961),Absent-Minded Professor the ,1961,Children|Comedy|Fantasy
2016,Apple Dumpling Gang Rides Again the (1979),Apple Dumpling Gang Rides Again the ,1979,Children|Comedy|Western
2017,Babes in Toyland (1961),Babes in Toyland ,1961,Children|Fantasy|Musical
2018,Bambi (1942),Bambi ,1942,Animation|Children|Drama
2019,Seven Samurai (Shichinin no samurai) (1954),Seven Samurai ,1954,Action|Adventure|Drama
2020,Dangerous Liaisons (1988),Dangerous Liaisons ,1988,Drama|Romance
2021,Dune (1984),Dune ,1984,Adventure|Sci-Fi
2022,Last Temptation of Christ the (1988),Last Temptation of Christ the ,1988,Drama
2023,Godfather: Part III the (1990),Godfather: Part III the ,1990,Crime|Drama|Mystery|Thriller
2024,Rapture the (1991),Rapture the ,1991,Drama|Mystery
2025,Lolita (1997),Lolita ,1997,Drama|Romance
2026,Disturbing Behavior (1998),Disturbing Behavior ,1998,Horror|Thriller
2027,Jane Austen's Mafia! (1998),Jane Austen's Mafia! ,1998,Comedy|Crime
2028,Saving Private Ryan (1998),Saving Private Ryan ,1998,Action|Drama|War
2029,Billy's Hollywood Screen Kiss (1997),Billy's Hollywood Screen Kiss ,1997,Comedy|Romance
2031,Million Dollar Duck the (a.k.a. $1000000 Duck) (1971),Million Dollar Duck the ,1971,Children|Comedy
2032,Barefoot Executive the (1971),Barefoot Executive the ,1971,Children|Comedy
2033,Black Cauldron the (1985),Black Cauldron the ,1985,Adventure|Animation|Children|Fantasy
2034,Black Hole the (1979),Black Hole the ,1979,Children|Sci-Fi
2035,Blackbeard's Ghost (1968),Blackbeard's Ghost ,1968,Children|Comedy
2036,Blank Check (1994),Blank Check ,1994,Children|Comedy
2037,Candleshoe (1977),Candleshoe ,1977,Adventure|Children|Comedy
2038,Cat from Outer Space the (1978),Cat from Outer Space the ,1978,Children|Comedy|Sci-Fi
2040,Computer Wore Tennis Shoes the (1969),Computer Wore Tennis Shoes the ,1969,Children|Comedy
2041,Condorman (1981),Condorman ,1981,Action|Adventure|Children|Comedy
2042,D2: The Mighty Ducks (1994),D2: The Mighty Ducks ,1994,Children|Comedy
2043,Darby O'Gill and the Little People (1959),Darby O'Gill and the Little People ,1959,Adventure|Children|Fantasy
2044,Devil and Max Devlin the (1981),Devil and Max Devlin the ,1981,Comedy|Fantasy
2045,Far Off Place a (1993),Far Off Place a ,1993,Adventure|Children|Drama|Romance
2046,Flight of the Navigator (1986),Flight of the Navigator ,1986,Adventure|Children|Sci-Fi
2048,Great Mouse Detective the (1986),Great Mouse Detective the ,1986,Action|Animation|Children|Crime
2049,Happiest Millionaire the (1967),Happiest Millionaire the ,1967,Comedy|Musical
2050,Herbie Goes Bananas (1980),Herbie Goes Bananas ,1980,Adventure|Children|Comedy
2051,Herbie Goes to Monte Carlo (1977),Herbie Goes to Monte Carlo ,1977,Adventure|Children|Comedy
2052,Hocus Pocus (1993),Hocus Pocus ,1993,Children|Comedy|Fantasy|Horror
2053,Honey i Blew Up the Kid (1992),Honey i Blew Up the Kid ,1992,Children|Comedy|Sci-Fi
2054,Honey i Shrunk the Kids (1989),Honey i Shrunk the Kids ,1989,Adventure|Children|Comedy|Fantasy|Sci-Fi
2055,Hot Lead and Cold Feet (1978),Hot Lead and Cold Feet ,1978,Action|Comedy|Western
2057,Incredible Journey the (1963),Incredible Journey the ,1963,Adventure|Children
2058,Negotiator the (1998),Negotiator the ,1998,Action|Crime|Drama|Mystery|Thriller
2059,Parent Trap the (1998),Parent Trap the ,1998,Children|Comedy|Romance
2060,BASEketball (1998),BASEketball ,1998,Comedy
2062,Governess the (1998),Governess the ,1998,Drama|Romance
2064,Roger & Me (1989),Roger & Me ,1989,Documentary
2065,Purple Rose of Cairo the (1985),Purple Rose of Cairo the ,1985,Comedy|Drama|Fantasy|Romance
2066,Out of the Past (1947),Out of the Past ,1947,Film-Noir
2067,Doctor Zhivago (1965),Doctor Zhivago ,1965,Drama|Romance|War
2068,Fanny and Alexander (Fanny och Alexander) (1982),Fanny and Alexander ,1982,Drama|Fantasy|Mystery
2069,Trip to Bountiful the (1985),Trip to Bountiful the ,1985,Drama
2070,Tender Mercies (1983),Tender Mercies ,1983,Drama|Romance|Western
2071,And the Band Played On (1993),And the Band Played On ,1993,Drama
2072,'burbs the (1989),'burbs the ,1989,Comedy
2073,Fandango (1985),Fandango ,1985,Comedy
2074,Night Porter the (Portiere di notte il) (1974),Night Porter the ,1974,Crime|Drama|Romance
2075,Mephisto (1981),Mephisto ,1981,Drama|War
2076,Blue Velvet (1986),Blue Velvet ,1986,Drama|Mystery|Thriller
2077,Journey of Natty Gann the (1985),Journey of Natty Gann the ,1985,Adventure|Children
2078,Jungle Book the (1967),Jungle Book the ,1967,Animation|Children|Comedy|Musical
2080,Lady and the Tramp (1955),Lady and the Tramp ,1955,Animation|Children|Comedy|Romance
2081,Little Mermaid the (1989),Little Mermaid the ,1989,Animation|Children|Comedy|Musical|Romance
2082,Mighty Ducks the (1992),Mighty Ducks the ,1992,Children|Comedy
2083,Muppet Christmas Carol the (1992),Muppet Christmas Carol the ,1992,Children|Comedy|Musical
2084,Newsies (1992),Newsies ,1992,Children|Musical
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),101 Dalmatians ,1961,Adventure|Animation|Children
2086,One Magic Christmas (1985),One Magic Christmas ,1985,Drama|Fantasy
2087,Peter Pan (1953),Peter Pan ,1953,Animation|Children|Fantasy|Musical
2088,Popeye (1980),Popeye ,1980,Adventure|Comedy|Musical
2089,Rescuers Down Under the (1990),Rescuers Down Under the ,1990,Adventure|Animation|Children
2090,Rescuers the (1977),Rescuers the ,1977,Adventure|Animation|Children|Crime|Drama
